"","sort.plate","cell.name","num.genes","num.mouse.reads","num.rRNA.reads","__alignment_not_unique","__ambiguous","__no_feature","__not_aligned","__too_low_aQual","ercc.sum","sort.plate_color","frac.rRNA","htseq.sum","frac.mRNA","dissection","dissection_color","experiment","experiment_color","sum.counts","subtype","subtype_color"
"597","p2","fv1_NS_p2c6r1_E07",5145,761631,97553,162257,5386,419622,261783,26,15935,"#D53E4F",0.128084334802549,639945678,0.0010364506145496,"SV","#00BFC4","p2","#D53E4F",761631,"SVc","#77CFF4"
"598","p2","fv1_NS_p2c6r4_H09",4523,739324,76174,116286,6570,469863,260011,15,20684,"#D53E4F",0.103031958924639,639945678,0.00103503061466514,"SV","#00BFC4","p2","#D53E4F",739324,"SVc","#77CFF4"
"599","p2","fv1_NS_p2c6r8_H12",5382,784371,104691,146110,7136,418255,259866,20,10019,"#D53E4F",0.133471278259905,639945678,0.00106077336808597,"SV","#00BFC4","p2","#D53E4F",784371,"SVc","#77CFF4"
"600","p2","fv1_NS_p2c7r6_A11",4676,973538,153759,173123,8390,358749,243412,23,19876,"#D53E4F",0.157938365015028,639945678,0.00127902792984891,"SV","#00BFC4","p2","#D53E4F",973538,"CV2","#F69BEB"
"601","p2","fv1_NS_p2c7r8_I12",5253,1049674,187689,217628,9053,368465,241605,24,12666,"#D53E4F",0.178806943870192,639945678,0.00134473356930775,"SV","#00BFC4","p2","#D53E4F",1049674,"SVc","#77CFF4"
"602","p2","fv1_NS_p2c8r4_J09",6215,931233,77632,174013,8998,569138,271048,38,9529,"#D53E4F",0.0833647433026965,639945678,0.00133190678835393,"SV","#00BFC4","p2","#D53E4F",931233,"CV1","#8D71FC"
"603","p2","fv1_NS_p2c9r1_H07",3967,361856,49514,84189,2311,441954,225167,15,11870,"#D53E4F",0.136833436505129,639945678,0.000487790933788368,"SV","#00BFC4","p2","#D53E4F",361856,"SVc","#77CFF4"
"604","p2","fv1_NS_p2c9r2_D08",5380,784652,72347,152517,6688,626792,283272,26,12889,"#D53E4F",0.0922026579936074,639945678,0.00111168558461172,"SV","#00BFC4","p2","#D53E4F",784652,"SVc","#77CFF4"
"605","p2","fv1_NS_p2c9r4_K09",4719,673706,77044,133697,5733,447581,210985,16,16574,"#D53E4F",0.114358488717631,639945678,0.000931358898215273,"SV","#00BFC4","p2","#D53E4F",673706,"SVc","#77CFF4"
"606","p3","fv1_NS_p3c10r1_G13",4903,897892,110259,163948,6173,552526,320476,20,20864,"#F46D43",0.12279761931279,639945678,0.00122901655672158,"SV","#00BFC4","p3","#F46D43",897892,"SVc","#77CFF4"
"607","p3","fv1_NS_p3c10r7_N17",4422,734187,146589,135186,5656,490203,324447,20,17456,"#F46D43",0.199661666578133,639945678,0.000917122611161947,"SV","#00BFC4","p3","#F46D43",734187,"SVc","#77CFF4"
"608","p3","fv1_NS_p3c11r3_P14",4218,673268,88254,109464,3686,524802,280257,17,19620,"#F46D43",0.131083015975808,639945678,0.000913173247831023,"SV","#00BFC4","p3","#F46D43",673268,"SVc","#77CFF4"
"609","p3","fv1_NS_p3c11r7_O17",4361,677843,98208,117775,5196,392496,271313,16,15709,"#F46D43",0.144883107150181,639945678,0.00090477600005856,"SV","#00BFC4","p3","#F46D43",677843,"SVc","#77CFF4"
"610","p3","fv1_NS_p3c11r8_K18",4783,841832,107188,150942,5418,463899,292326,16,16973,"#F46D43",0.127327067633447,639945678,0.00114644016933318,"SV","#00BFC4","p3","#F46D43",841832,"CV2","#F69BEB"
"611","p3","fv1_NS_p3c12r4_M15",6255,1009525,107517,182802,8333,486701,302136,14,12490,"#F46D43",0.1065025630866,639945678,0.00140725969475652,"SV","#00BFC4","p3","#F46D43",1009525,"SVc","#77CFF4"
"612","p3","fv1_NS_p3c1r1_N12",3922,500114,51437,109751,3230,642312,291709,24,14797,"#F46D43",0.102850550074583,639945678,0.000700553644839452,"SV","#00BFC4","p3","#F46D43",500114,"SVc","#77CFF4"
"613","p3","fv1_NS_p3c1r5_N15",5165,254324,33209,48846,1865,180463,161278,6,2979,"#F46D43",0.130577531023419,639945678,0.000345382646695258,"SV","#00BFC4","p3","#F46D43",254324,"SVc","#77CFF4"
"614","p3","fv1_NS_p3c2r4_C15",4315,307709,37528,95756,2389,632728,458720,23,8001,"#F46D43",0.121959383703434,639945678,0.000421985465723584,"SV","#00BFC4","p3","#F46D43",307709,"SVc","#77CFF4"
"615","p3","fv1_NS_p3c2r7_G17",5008,597570,61731,143303,4310,515070,284660,20,8451,"#F46D43",0.103303378683669,639945678,0.000836527326110503,"SV","#00BFC4","p3","#F46D43",597570,"SVc","#77CFF4"
"616","p3","fv1_NS_p3c3r3_H14",5800,671708,101762,129579,5424,357370,238795,17,7843,"#F46D43",0.151497376836363,639945678,0.000889671486853039,"SV","#00BFC4","p3","#F46D43",671708,"SVc","#77CFF4"
"617","p3","fv1_NS_p3c3r4_D15",5489,824005,97596,153366,6847,479449,268354,23,11313,"#F46D43",0.118441028877252,639945678,0.00113363068588879,"SV","#00BFC4","p3","#F46D43",824005,"CV2","#F69BEB"
"618","p3","fv1_NS_p3c4r4_E15",5439,518325,57242,83881,3817,320865,166197,19,7636,"#F46D43",0.110436502194569,639945678,0.000719911658726868,"SV","#00BFC4","p3","#F46D43",518325,"SVc","#77CFF4"
"619","p3","fv1_NS_p3c4r5_A16",5457,934786,128081,166303,6277,553713,269008,27,16708,"#F46D43",0.137016386638225,639945678,0.00125871206059869,"SV","#00BFC4","p3","#F46D43",934786,"SVc","#77CFF4"
"620","p3","fv1_NS_p3c4r6_M16",5457,689586,92951,122031,4063,458912,239602,19,8644,"#F46D43",0.134792469684709,639945678,0.000931305195522092,"SV","#00BFC4","p3","#F46D43",689586,"SVc","#77CFF4"
"621","p3","fv1_NS_p3c5r7_J17",3957,668403,106593,132836,3913,427321,327563,22,20221,"#F46D43",0.159474149577426,639945678,0.000876958973701658,"SV","#00BFC4","p3","#F46D43",668403,"SVc","#77CFF4"
"622","p3","fv1_NS_p3c6r2_O13",6460,723162,113075,133587,5694,294166,221973,18,5231,"#F46D43",0.156361921671769,639945678,0.000952257985168292,"SV","#00BFC4","p3","#F46D43",723162,"CV2","#F69BEB"
"623","p3","fv1_NS_p3c6r6_O16",6181,562126,84324,96757,4233,243422,166294,8,5148,"#F46D43",0.150009072699003,639945678,0.000745967741180076,"SV","#00BFC4","p3","#F46D43",562126,"CV2","#F69BEB"
"624","p3","fv1_NS_p3c6r7_K17",5952,438784,65096,79264,3497,251872,167322,14,3960,"#F46D43",0.148355455075846,639945678,0.00058353334814043,"SV","#00BFC4","p3","#F46D43",438784,"SVc","#77CFF4"
"625","p3","fv1_NS_p3c7r2_P13",3854,888299,127702,166688,6676,188734,297912,16,26309,"#F46D43",0.143760152831423,639945678,0.00118683746928261,"SV","#00BFC4","p3","#F46D43",888299,"CV2","#F69BEB"
"626","p3","fv1_NS_p3c7r3_L14",4809,695068,81810,132456,6352,608591,238425,23,23243,"#F46D43",0.117700714174728,639945678,0.000957222523084611,"SV","#00BFC4","p3","#F46D43",695068,"CV2","#F69BEB"
"627","p3","fv1_NS_p3c7r6_P16",4394,753231,101031,117905,5203,464453,299114,27,17661,"#F46D43",0.134130167239532,639945678,0.00101792279228863,"SV","#00BFC4","p3","#F46D43",753231,"SVc","#77CFF4"
"628","p3","fv1_NS_p3c8r1_E13",6344,963257,134999,179672,8982,352584,230653,30,9868,"#F46D43",0.140148475432828,639945678,0.00129229786382157,"SV","#00BFC4","p3","#F46D43",963257,"CV2","#F69BEB"
"629","p3","fv1_NS_p3c9r4_J15",5543,704182,103656,125514,5174,342020,242737,14,14209,"#F46D43",0.147200581667807,639945678,0.000937349274070187,"SV","#00BFC4","p3","#F46D43",704182,"SVc","#77CFF4"
"630","p3","fv1_NS_p3c9r5_F16",4688,693027,78053,124030,6041,596160,283824,16,18517,"#F46D43",0.112626203596685,639945678,0.000959911133258107,"SV","#00BFC4","p3","#F46D43",693027,"SVc","#77CFF4"
"631","p3","fv1_NS_p3c9r6_B17",5718,671975,86263,130530,6559,343883,263564,17,9258,"#F46D43",0.12837233528033,639945678,0.000914279419023667,"SV","#00BFC4","p3","#F46D43",671975,"SVc","#77CFF4"
"632","p4","fv1_NS_p4c10r2_A20",5697,881727,77616,168038,8602,489600,289754,30,11806,"#FDAE61",0.0880272465286874,639945678,0.00125477808816543,"SV","#00BFC4","p4","#FDAE61",881727,"SVc","#77CFF4"
"633","p4","fv1_NS_p4c10r5_E22",5106,590676,37986,143002,6070,833448,300558,25,9278,"#FDAE61",0.06430936757207,639945678,0.000862842508619233,"SV","#00BFC4","p4","#FDAE61",590676,"SVc","#77CFF4"
"634","p4","fv1_NS_p4c10r8_H24",4265,532165,44728,108738,4048,660045,295152,16,8813,"#FDAE61",0.0840491201037272,639945678,0.000761041616454849,"SV","#00BFC4","p4","#FDAE61",532165,"SVc","#77CFF4"
"635","p4","fv1_NS_p4c11r2_B20",7366,800845,73727,149889,7690,403598,244799,21,4423,"#FDAE61",0.0920615100300308,639945678,0.00113479036517883,"SV","#00BFC4","p4","#FDAE61",800845,"CV1","#8D71FC"
"636","p4","fv1_NS_p4c2r1_N18",6246,858747,99226,151414,8187,590910,331982,26,7971,"#FDAE61",0.115547419670753,639945678,0.00118524704693757,"SV","#00BFC4","p4","#FDAE61",858747,"SVc","#77CFF4"
"637","p4","fv1_NS_p4c2r5_M21",6501,703103,64154,128705,6328,635743,271988,24,5665,"#FDAE61",0.0912440993709314,639945678,0.000997337962749367,"SV","#00BFC4","p4","#FDAE61",703103,"SVc","#77CFF4"
"638","p4","fv1_NS_p4c2r8_P23",4289,650000,63361,66684,4319,199260,250664,10,12927,"#FDAE61",0.0974784615384615,639945678,0.000915752606851061,"SV","#00BFC4","p4","#FDAE61",650000,"CV1","#8D71FC"
"639","p4","fv1_NS_p4c3r3_F20",5507,997543,96288,181349,7452,523716,322024,25,11429,"#FDAE61",0.0965251623238297,639945678,0.00140611352144804,"SV","#00BFC4","p4","#FDAE61",997543,"CV2","#F69BEB"
"640","p4","fv1_NS_p4c3r4_B21",4377,510232,49550,104571,4510,645841,259886,13,11177,"#FDAE61",0.0971126859938224,639945678,0.000719290669810801,"SV","#00BFC4","p4","#FDAE61",510232,"SVc","#77CFF4"
"641","p4","fv1_NS_p4c3r5_N21",5937,703332,67110,135235,5892,630384,310847,23,8466,"#FDAE61",0.0954172424971422,639945678,0.00099307668111881,"SV","#00BFC4","p4","#FDAE61",703332,"SVc","#77CFF4"
"642","p4","fv1_NS_p4c4r2_K19",6072,772925,74561,141930,7693,371149,239237,19,6355,"#FDAE61",0.0964660219296827,639945678,0.00108995910223308,"SV","#00BFC4","p4","#FDAE61",772925,"CV1","#8D71FC"
"643","p4","fv1_NS_p4c4r5_O21",5702,600778,55689,98454,3878,480748,252897,12,9588,"#FDAE61",0.09269480573523,639945678,0.000850962230558583,"SV","#00BFC4","p4","#FDAE61",600778,"SVc","#77CFF4"
"644","p4","fv1_NS_p4c4r8_B24",4572,522828,62200,104412,4395,526150,286025,11,10797,"#FDAE61",0.11896837965832,639945678,0.00071919263876663,"SV","#00BFC4","p4","#FDAE61",522828,"CV2","#F69BEB"
"645","p4","fv1_NS_p4c5r2_L19",3656,330594,31803,63320,3236,82379,158481,11,8404,"#FDAE61",0.0961995680502368,639945678,0.00046665336716567,"SV","#00BFC4","p4","#FDAE61",330594,"SVc","#77CFF4"
"646","p4","fv1_NS_p4c5r3_H20",4415,290180,26623,54190,2102,274457,150809,8,6379,"#FDAE61",0.0917465021710662,639945678,0.000411652004146057,"SV","#00BFC4","p4","#FDAE61",290180,"SVc","#77CFF4"
"647","p4","fv1_NS_p4c5r5_P21",3692,264363,18128,52629,1998,330318,168804,17,6476,"#FDAE61",0.0685723796446553,639945678,0.000384612070231882,"SV","#00BFC4","p4","#FDAE61",264363,"SVc","#77CFF4"
"648","p4","fv1_NS_p4c5r6_L22",4557,344637,32469,64882,2070,283588,177933,14,6437,"#FDAE61",0.0942121710669487,639945678,0.000487536441540426,"SV","#00BFC4","p4","#FDAE61",344637,"SVc","#77CFF4"
"649","p4","fv1_NS_p4c6r4_E21",5612,815693,70297,152768,7323,452802,272649,18,8757,"#FDAE61",0.0861807076927226,639945678,0.00116328144435596,"SV","#00BFC4","p4","#FDAE61",815693,"CV1","#8D71FC"
"650","p4","fv1_NS_p4c6r5_A22",7025,883217,95663,151447,6940,639378,255680,18,6015,"#FDAE61",0.108312000335138,639945678,0.00122894990224554,"SV","#00BFC4","p4","#FDAE61",883217,"CV2","#F69BEB"
"651","p4","fv1_NS_p4c6r6_M22",5242,647621,72843,131051,4629,487219,241753,13,9634,"#FDAE61",0.112477822677152,639945678,0.000897245345581332,"SV","#00BFC4","p4","#FDAE61",647621,"SVc","#77CFF4"
"652","p4","fv1_NS_p4c6r8_D24",6672,855257,90265,154508,5677,607112,277888,30,6764,"#FDAE61",0.105541375282517,639945678,0.00119379339729186,"SV","#00BFC4","p4","#FDAE61",855257,"SVc","#77CFF4"
"653","p4","fv1_NS_p4c7r8_E24",6640,505815,48060,92357,4500,267179,124241,17,3477,"#FDAE61",0.0950149758310845,639945678,0.000714734089736213,"SV","#00BFC4","p4","#FDAE61",505815,"SVc","#77CFF4"
"654","p4","fv1_NS_p4c8r2_O19",5347,608886,61563,107435,5487,400179,217862,12,8777,"#FDAE61",0.101107596495896,639945678,0.000854440091975217,"SV","#00BFC4","p4","#FDAE61",608886,"SVc","#77CFF4"
"655","p4","fv1_NS_p4c8r4_G21",5232,363868,30849,81275,4072,339840,147939,4,4372,"#FDAE61",0.084780744665648,639945678,0.000520087086409382,"SV","#00BFC4","p4","#FDAE61",363868,"CV2","#F69BEB"
"656","p4","fv1_NS_p4c8r7_K23",4448,619240,51674,118893,4411,652929,316884,28,14440,"#FDAE61",0.0834474517150055,639945678,0.000886019808337357,"SV","#00BFC4","p4","#FDAE61",619240,"SVc","#77CFF4"
"657","p4","fv1_NS_p4c8r8_F24",4363,268756,24067,50341,1996,223169,121251,13,4959,"#FDAE61",0.0895496286594532,639945678,0.000382195545269859,"SV","#00BFC4","p4","#FDAE61",268756,"SVc","#77CFF4"
"658","p4","fv1_NS_p4c9r3_L20",4483,201797,9592,36673,1451,181857,95195,6,2848,"#FDAE61",0.0475329167430636,639945678,0.000300249789923157,"SV","#00BFC4","p4","#FDAE61",201797,"SVc","#77CFF4"
"659","p4","fv1_NS_p4c9r6_P22",4285,171288,9692,32133,1335,121105,86027,4,2815,"#FDAE61",0.0565830647797861,639945678,0.00025244650266476,"SV","#00BFC4","p4","#FDAE61",171288,"SVc","#77CFF4"
"660","p5","fv1_NS_p5c10r1_C01",4492,193136,35361,37312,1775,100918,70068,17,4597,"#FEE08B",0.183088600778726,639945678,0.000246468208980777,"SV","#00BFC4","p5","#FEE08B",193136,"SVc","#77CFF4"
"661","p5","fv1_NS_p5c10r3_K02",6381,747937,135456,128260,4918,460236,321937,63,8072,"#FEE08B",0.181106162684825,639945678,0.000955953468560145,"SV","#00BFC4","p5","#FEE08B",747937,"SVc","#77CFF4"
"662","p5","fv1_NS_p5c10r6_O04",5934,485696,81318,108521,3378,253662,276207,30,5058,"#FEE08B",0.167425714850441,639945678,0.00063141005070122,"SV","#00BFC4","p5","#FEE08B",485696,"CV2","#F69BEB"
"663","p5","fv1_NS_p5c11r1_D01",5883,757442,129610,164557,5243,456999,329091,55,10535,"#FEE08B",0.171115412137167,639945678,0.000979894833051387,"SV","#00BFC4","p5","#FEE08B",757442,"SVc","#77CFF4"
"664","p5","fv1_NS_p5c11r5_D04",5261,601177,107056,121338,3957,372699,296600,55,11415,"#FEE08B",0.178077338288058,639945678,0.00077139118038394,"SV","#00BFC4","p5","#FEE08B",601177,"SVc","#77CFF4"
"665","p5","fv1_NS_p5c11r6_P04",4776,553970,93011,131659,5429,466944,290866,49,10832,"#FEE08B",0.167898983699478,639945678,0.000719674407200999,"SV","#00BFC4","p5","#FEE08B",553970,"SVc","#77CFF4"
"666","p5","fv1_NS_p5c12r7_M05",6222,747358,110619,149416,5788,335963,305773,55,9110,"#FEE08B",0.148013401877012,639945678,0.000993814370648272,"SV","#00BFC4","p5","#FEE08B",747358,"CV2","#F69BEB"
"667","p5","fv1_NS_p5c1r3_B02",6223,543428,74301,108144,5116,258728,279136,34,4936,"#FEE08B",0.136726484465283,639945678,0.000732445533037418,"SV","#00BFC4","p5","#FEE08B",543428,"CV2","#F69BEB"
"668","p5","fv1_NS_p5c1r4_N02",5734,478695,81783,97938,3269,332263,314788,40,8531,"#FEE08B",0.170845736847053,639945678,0.000619755789437071,"SV","#00BFC4","p5","#FEE08B",478695,"SVc","#77CFF4"
"669","p5","fv1_NS_p5c1r6_F04",5016,315108,44113,65815,2535,216794,272781,27,5467,"#FEE08B",0.139993272147962,639945678,0.000423253605402851,"SV","#00BFC4","p5","#FEE08B",315108,"SVc","#77CFF4"
"670","p5","fv1_NS_p5c1r7_B05",6234,507287,71290,103227,4664,300512,210152,37,5618,"#FEE08B",0.140531888260492,639945678,0.000680757525268416,"SV","#00BFC4","p5","#FEE08B",507287,"CV1","#8D71FC"
"671","p5","fv1_NS_p5c2r3_C02",4377,412569,66680,78020,2333,297549,333472,38,11942,"#FEE08B",0.16162144998776,639945678,0.000540139135052686,"SV","#00BFC4","p5","#FEE08B",412569,"SVc","#77CFF4"
"672","p5","fv1_NS_p5c2r4_O02",5693,487691,65117,94149,4312,301787,269448,32,7946,"#FEE08B",0.133521020482232,639945678,0.000659816895167031,"SV","#00BFC4","p5","#FEE08B",487691,"SVc","#77CFF4"
"673","p5","fv1_NS_p5c2r5_K03",5473,565254,82999,105261,5413,308554,334468,38,9563,"#FEE08B",0.14683487423353,639945678,0.00075291111488951,"SV","#00BFC4","p5","#FEE08B",565254,"SVc","#77CFF4"
"674","p5","fv1_NS_p5c2r6_G04",4186,364633,41777,80183,3415,314825,366057,26,10798,"#FEE08B",0.114572734777159,639945678,0.000504209521538623,"SV","#00BFC4","p5","#FEE08B",364633,"CV2","#F69BEB"
"675","p5","fv1_NS_p5c2r7_C05",3897,407872,82311,90065,2782,394894,346534,35,13804,"#FEE08B",0.201805958732151,639945678,0.000508397247246273,"SV","#00BFC4","p5","#FEE08B",407872,"SVc","#77CFF4"
"676","p5","fv1_NS_p5c4r1_M24",5639,727150,104802,135987,5634,346277,286943,14,9462,"#FEE08B",0.144127071443306,639945678,0.000971383179641183,"SV","#00BFC4","p5","#FEE08B",727150,"SVc","#77CFF4"
"677","p5","fv1_NS_p5c4r2_I01",5592,604366,89271,118605,5189,296712,260747,40,8928,"#FEE08B",0.147710162385045,639945678,0.000804133612228863,"SV","#00BFC4","p5","#FEE08B",604366,"SVc","#77CFF4"
"678","p5","fv1_NS_p5c4r4_A03",6017,684302,104964,137612,5362,334836,309161,51,9529,"#FEE08B",0.153388416225585,639945678,0.000904312006770103,"SV","#00BFC4","p5","#FEE08B",684302,"CV2","#F69BEB"
"679","p5","fv1_NS_p5c4r8_A06",4812,373275,70185,87807,2690,308992,301113,36,8888,"#FEE08B",0.188024914607193,639945678,0.000473335658069618,"SV","#00BFC4","p5","#FEE08B",373275,"SVc","#77CFF4"
"680","p5","fv1_NS_p5c5r1_N24",4298,399783,46055,106114,2586,589090,248996,19,13709,"#FEE08B",0.115199995997829,639945678,0.000552389997007463,"SV","#00BFC4","p5","#FEE08B",399783,"SVc","#77CFF4"
"681","p5","fv1_NS_p5c5r6_J04",5348,688550,116606,134265,5407,366424,288134,52,14930,"#FEE08B",0.169350083508823,639945678,0.00089275696823754,"SV","#00BFC4","p5","#FEE08B",688550,"SVc","#77CFF4"
"682","p5","fv1_NS_p5c6r5_O03",5514,743940,110310,145211,6619,418247,357644,53,12706,"#FEE08B",0.148278086942495,639945678,0.0009889616070754,"SV","#00BFC4","p5","#FEE08B",743940,"SVc","#77CFF4"
"683","p5","fv1_NS_p5c6r7_G05",6537,551422,67673,111907,4957,307279,193823,55,6370,"#FEE08B",0.122724519514999,639945678,0.00075526366781431,"SV","#00BFC4","p5","#FEE08B",551422,"SVc","#77CFF4"
"684","p5","fv1_NS_p5c7r6_L04",4063,409927,55970,82632,3825,359252,320216,37,16306,"#FEE08B",0.136536505280208,639945678,0.000552736611209692,"SV","#00BFC4","p5","#FEE08B",409927,"SVc","#77CFF4"
"685","p5","fv1_NS_p5c8r1_A01",6182,655308,99131,125223,6853,415935,300119,63,8065,"#FEE08B",0.151273904789809,639945678,0.000868200346423098,"SV","#00BFC4","p5","#FEE08B",655308,"SVc","#77CFF4"
"686","p5","fv1_NS_p5c8r2_M01",4213,548969,78887,98074,3447,430229,300091,43,19776,"#FEE08B",0.143700281800976,639945678,0.00073391321587768,"SV","#00BFC4","p5","#FEE08B",548969,"SVc","#77CFF4"
"687","p5","fv1_NS_p5c8r4_E03",5920,629484,95255,127084,6232,354140,282652,39,11115,"#FEE08B",0.151322352911273,639945678,0.000833968848820699,"SV","#00BFC4","p5","#FEE08B",629484,"SVc","#77CFF4"
"688","p5","fv1_NS_p5c8r7_I05",5922,707848,100510,127772,5612,348431,324341,44,9724,"#FEE08B",0.141993761372498,639945678,0.000947983203344327,"SV","#00BFC4","p5","#FEE08B",707848,"CV2","#F69BEB"
"689","p5","fv1_NS_p5c9r2_N01",5106,653827,85136,121148,6340,246709,297775,48,9777,"#FEE08B",0.130211814440211,639945678,0.000887734561423326,"SV","#00BFC4","p5","#FEE08B",653827,"CV1","#8D71FC"
"690","p5","fv1_NS_p5c9r5_B04",5476,563207,86346,112570,6322,296232,274326,43,8152,"#FEE08B",0.153311304724551,639945678,0.000744493858014228,"SV","#00BFC4","p5","#FEE08B",563207,"SVc","#77CFF4"
"691","p5","fv1_NS_p5c9r7_J05",4310,547620,74339,120166,4278,324120,375051,49,13226,"#FEE08B",0.135749242175231,639945678,0.000738916751455321,"SV","#00BFC4","p5","#FEE08B",547620,"CV1","#8D71FC"
"692","p6","fv1_NS_p6c10r3_I08",6071,1172329,74278,216983,8897,581910,383581,93,15882,"#E6F598",0.0633593470774842,639945678,0.00171267034677058,"CV","#F8766D","p6","#E6F598",1172329,"SVc","#77CFF4"
"693","p6","fv1_NS_p6c10r4_E09",7220,923754,72773,171997,10222,424277,278996,67,6707,"#E6F598",0.0787796318067364,639945678,0.00132784004305087,"CV","#F8766D","p6","#E6F598",923754,"CV2","#F69BEB"
"694","p6","fv1_NS_p6c10r5_P09",6532,583916,45653,96815,5206,311737,154521,30,5288,"#E6F598",0.0781841908767699,639945678,0.000840333626045964,"CV","#F8766D","p6","#E6F598",583916,"CV1","#8D71FC"
"695","p6","fv1_NS_p6c10r6_L10",7511,966233,97116,175811,10801,416228,309892,63,4258,"#E6F598",0.100509918415123,639945678,0.00135605410198347,"CV","#F8766D","p6","#E6F598",966233,"CV1","#8D71FC"
"696","p6","fv1_NS_p6c10r8_D12",6158,737907,62540,140480,5899,404834,264350,59,8982,"#E6F598",0.084753227710267,639945678,0.00105412023611007,"CV","#F8766D","p6","#E6F598",737907,"SVc","#77CFF4"
"697","p6","fv1_NS_p6c11r1_C07",6725,1102847,101945,196951,11104,345514,353421,74,7841,"#E6F598",0.092438026308273,639945678,0.00156133228384481,"CV","#F8766D","p6","#E6F598",1102847,"CV1","#8D71FC"
"698","p6","fv1_NS_p6c11r3_J08",6444,828415,70686,136197,8922,293998,206016,75,7215,"#E6F598",0.0853267987663188,639945678,0.00118250796416797,"CV","#F8766D","p6","#E6F598",828415,"CV2","#F69BEB"
"699","p6","fv1_NS_p6c11r5_A10",4564,346746,42281,78280,3204,186349,190578,26,6513,"#E6F598",0.12193651837368,639945678,0.000475504459567788,"CV","#F8766D","p6","#E6F598",346746,"CV1","#8D71FC"
"700","p6","fv1_NS_p6c11r6_M10",5499,757614,55449,144483,9104,404417,307953,52,10374,"#E6F598",0.073188985420016,639945678,0.00109591075898796,"CV","#F8766D","p6","#E6F598",757614,"CV2","#F69BEB"
"701","p6","fv1_NS_p6c11r7_I11",4872,606534,55658,121408,4019,394740,290959,44,11062,"#E6F598",0.0917640231215398,639945678,0.000859986862125295,"CV","#F8766D","p6","#E6F598",606534,"CV2","#F69BEB"
"702","p6","fv1_NS_p6c11r8_E12",5887,893512,71918,143556,6324,438336,341841,58,9752,"#E6F598",0.0804891260553859,639945678,0.00128204003495103,"CV","#F8766D","p6","#E6F598",893512,"CV1","#8D71FC"
"703","p6","fv1_NS_p6c12r1_D07",6723,979858,82953,190561,9815,480963,287764,83,7587,"#E6F598",0.0846581851656056,639945678,0.00139937376898525,"CV","#F8766D","p6","#E6F598",979858,"CV2","#F69BEB"
"704","p6","fv1_NS_p6c12r2_P07",6151,1099446,83663,186614,10026,516229,375600,87,11432,"#E6F598",0.076095597237154,639945678,0.0015845450615749,"CV","#F8766D","p6","#E6F598",1099446,"CV2","#F69BEB"
"705","p6","fv1_NS_p6c12r3_K08",6285,931136,70794,158470,8129,585921,356045,77,12962,"#E6F598",0.0760297099457007,639945678,0.00134241804475288,"CV","#F8766D","p6","#E6F598",931136,"CV2","#F69BEB"
"706","p6","fv1_NS_p6c12r5_B10",5792,665826,56472,118922,4144,481254,273214,37,12611,"#E6F598",0.0848149516540357,639945678,0.000951188045738793,"CV","#F8766D","p6","#E6F598",665826,"SVc","#77CFF4"
"707","p6","fv1_NS_p6c12r6_N10",7217,776252,71735,145096,8375,377563,249186,57,4936,"#E6F598",0.0924120002267305,639945678,0.00109955901240455,"CV","#F8766D","p6","#E6F598",776252,"CV1","#8D71FC"
"708","p6","fv1_NS_p6c12r7_J11",6733,874130,84454,170406,10550,439862,317632,56,6998,"#E6F598",0.0966149199775777,639945678,0.00123227679086824,"CV","#F8766D","p6","#E6F598",874130,"CV1","#8D71FC"
"709","p6","fv1_NS_p6c1r4_L08",5846,964397,70996,183843,11438,593624,350523,79,12719,"#E6F598",0.0736169855360396,639945678,0.00139392920389725,"CV","#F8766D","p6","#E6F598",964397,"CV1","#8D71FC"
"710","p6","fv1_NS_p6c2r2_F07",7084,1014354,97809,177746,10711,411564,285341,71,6650,"#E6F598",0.0964249167450417,639945678,0.00142994172043409,"CV","#F8766D","p6","#E6F598",1014354,"CV1","#8D71FC"
"711","p6","fv1_NS_p6c2r3_B08",6105,1139313,87316,192406,10323,553890,396567,63,11794,"#E6F598",0.0766391676387437,639945678,0.00164093320168501,"CV","#F8766D","p6","#E6F598",1139313,"CV1","#8D71FC"
"712","p6","fv1_NS_p6c2r6_D10",6192,944357,96502,179193,7330,480059,318081,65,11980,"#E6F598",0.102188049646479,639945678,0.00132290893171871,"CV","#F8766D","p6","#E6F598",944357,"CV2","#F69BEB"
"713","p6","fv1_NS_p6c2r8_L11",5226,841910,96165,130617,8047,433868,331696,52,12731,"#E6F598",0.114222422824292,639945678,0.00116377126834732,"CV","#F8766D","p6","#E6F598",841910,"CV1","#8D71FC"
"714","p6","fv1_NS_p6c3r2_G07",5983,1016539,75969,198691,7571,572947,387738,79,9999,"#E6F598",0.0747329910608447,639945678,0.00146741149853524,"CV","#F8766D","p6","#E6F598",1016539,"CV1","#8D71FC"
"715","p6","fv1_NS_p6c3r4_N08",6171,616953,56734,112959,6272,244251,176181,41,5912,"#E6F598",0.0919583825672296,639945678,0.000874565268809913,"CV","#F8766D","p6","#E6F598",616953,"CV1","#8D71FC"
"716","p6","fv1_NS_p6c3r5_J09",6795,699437,78363,131586,6812,372813,214653,61,6880,"#E6F598",0.112037252819053,639945678,0.000969440515049103,"CV","#F8766D","p6","#E6F598",699437,"CV2","#F69BEB"
"717","p6","fv1_NS_p6c3r7_A11",4695,847654,92609,146105,8404,449579,357606,44,19599,"#E6F598",0.109253303824438,639945678,0.00117826117962649,"CV","#F8766D","p6","#E6F598",847654,"CV2","#F69BEB"
