"","sort.plate","cell.name","num.genes","num.mouse.reads","num.rRNA.reads","__alignment_not_unique","__ambiguous","__no_feature","__not_aligned","__too_low_aQual","ercc.sum","sort.plate_color","frac.rRNA","htseq.sum","frac.mRNA","dissection","dissection_color","subtype","subtype_color"
"644","p7","fv1_NS_p7c3r4_M13",3579,491473,108028,134907,3517,443264,351091,49,25143,"#ABDDA4",0.219804546740106,639945678,0.000598700350656345,"CV","#F8766D","SVc","#77CFF4"
"645","p7","fv1_NS_p7c3r5_H14",6471,693397,93875,130297,5646,331866,318778,56,6803,"#ABDDA4",0.135384202700617,639945678,0.000935808721460263,"CV","#F8766D","CV2","#F69BEB"
"646","p7","fv1_NS_p7c4r2_O12",6569,1115699,140025,202608,11264,374310,388292,63,11278,"#ABDDA4",0.125504280276311,639945678,0.00152193981819426,"CV","#F8766D","CV1","#8D71FC"
"647","p7","fv1_NS_p7c4r8_E16",5993,292376,39832,52890,2468,126792,217060,14,3644,"#ABDDA4",0.136235532328235,639945678,0.00039445103433422,"CV","#F8766D","CV1","#8D71FC"
"648","p7","fv1_NS_p7c5r1_H12",5671,899650,178643,176265,5109,409484,353193,58,12783,"#ABDDA4",0.198569443672539,639945678,0.00112506495217002,"CV","#F8766D","CV2","#F69BEB"
"649","p7","fv1_NS_p7c5r3_G13",5704,860793,128606,146250,8615,243098,263373,57,14396,"#ABDDA4",0.149404095990558,639945678,0.0011425767132518,"CV","#F8766D","CV1","#8D71FC"
"650","p7","fv1_NS_p7c5r4_N13",7043,958600,142046,181981,8594,367481,334040,64,5653,"#ABDDA4",0.148180680158565,639945678,0.00127405421651983,"CV","#F8766D","CV1","#8D71FC"
"651","p7","fv1_NS_p7c5r5_J14",6042,769915,121147,136559,6763,353152,266047,54,9149,"#ABDDA4",0.157351136164382,639945678,0.00101255337506534,"CV","#F8766D","CV1","#8D71FC"
"652","p7","fv1_NS_p7c5r8_F16",6601,975443,148578,180060,8288,364982,351482,64,8703,"#ABDDA4",0.152318485037055,639945678,0.00129010223746429,"CV","#F8766D","CV1","#8D71FC"
"653","p7","fv1_NS_p7c6r7_L15",6782,1104820,212839,211823,9533,379777,338802,68,7695,"#ABDDA4",0.192645860864213,639945678,0.0013914197022048,"CV","#F8766D","CV2","#F69BEB"
"654","p7","fv1_NS_p7c7r4_P13",5862,1140581,146841,225061,10815,399414,328041,87,15996,"#ABDDA4",0.128742281346086,639945678,0.00155004914153667,"CV","#F8766D","CV1","#8D71FC"
"655","p7","fv1_NS_p7c7r5_L14",5181,664247,91195,129892,5500,324266,224427,50,13194,"#ABDDA4",0.137290796947521,639945678,0.000894522821615507,"CV","#F8766D","CV1","#8D71FC"
"656","p7","fv1_NS_p7c7r6_D15",6136,1188594,176857,216393,9218,379251,357497,81,12632,"#ABDDA4",0.148795131054002,639945678,0.00157801120724121,"CV","#F8766D","CV2","#F69BEB"
"657","p7","fv1_NS_p7c7r8_H16",5869,952289,169737,185337,8197,361075,368376,84,14355,"#ABDDA4",0.178241059174263,639945678,0.00122099696501077,"CV","#F8766D","CV1","#8D71FC"
"658","p7","fv1_NS_p7c8r1_I12",6438,746266,100823,138514,8308,253534,241961,44,6254,"#ABDDA4",0.135103300967751,639945678,0.00100740567402069,"CV","#F8766D","CV1","#8D71FC"
"659","p7","fv1_NS_p7c8r2_P12",5340,806151,120391,169973,7115,396845,257325,72,15048,"#ABDDA4",0.149340508167825,639945678,0.00107021761675741,"CV","#F8766D","SVc","#77CFF4"
"660","p7","fv1_NS_p7c8r3_I13",6164,768969,107769,142373,8296,252587,217670,68,8232,"#ABDDA4",0.140147392157551,639945678,0.00103195940346623,"CV","#F8766D","CV1","#8D71FC"
"661","p7","fv1_NS_p7c8r4_A14",6634,1245295,162713,236201,10106,505006,364723,86,13781,"#ABDDA4",0.130662212568106,639945678,0.00168835616586838,"CV","#F8766D","CV1","#8D71FC"
"662","p7","fv1_NS_p7c9r2_A13",6200,666973,96219,115667,5673,251829,204652,49,7880,"#ABDDA4",0.144262211513809,639945678,0.000890939288363257,"CV","#F8766D","CV2","#F69BEB"
"663","p7","fv1_NS_p7c9r5_M14",5677,790519,121041,135123,4370,381841,272037,66,14669,"#ABDDA4",0.153115864387826,639945678,0.00104483354689688,"CV","#F8766D","CV2","#F69BEB"
"664","p7","fv1_NS_p7c9r7_N15",5649,722271,151148,136785,6613,279727,231392,43,10180,"#ABDDA4",0.209267712534492,639945678,0.000891435143714703,"CV","#F8766D","CV2","#F69BEB"
"665","p8","fv1_NS_p8c10r5_F20",5805,471348,36174,65421,3582,198395,141134,41,5135,"#66C2A5",0.0767458438351282,639945678,0.000679511151394974,"CV","#F8766D","CV2","#F69BEB"
"666","p8","fv1_NS_p8c10r8_J22",5116,478439,37579,85689,4435,114191,211030,42,5590,"#66C2A5",0.0785450182781922,639945678,0.000688381558789919,"CV","#F8766D","CV1","#8D71FC"
"667","p8","fv1_NS_p8c11r1_G17",6767,553799,43635,98491,5677,241743,202084,49,3363,"#66C2A5",0.0787921249406373,639945678,0.000796505445627704,"CV","#F8766D","CV1","#8D71FC"
"668","p8","fv1_NS_p8c11r2_C18",6971,535155,37567,100972,5033,281381,190977,34,3615,"#66C2A5",0.0701983537479796,639945678,0.000776893180706839,"CV","#F8766D","CV1","#8D71FC"
"669","p8","fv1_NS_p8c11r3_O18",4786,116559,6859,21300,1153,63672,37886,10,2015,"#66C2A5",0.0588457347780952,639945678,0.000171389043611248,"CV","#F8766D","CV1","#8D71FC"
"670","p8","fv1_NS_p8c11r4_K19",6976,498925,41207,104160,4002,354167,198701,38,3558,"#66C2A5",0.082591571879541,639945678,0.000714683916470782,"CV","#F8766D","SVc","#77CFF4"
"671","p8","fv1_NS_p8c11r5_G20",6098,407236,30089,71656,4162,198384,129573,30,3345,"#66C2A5",0.0738859039966997,639945678,0.000588964337740583,"CV","#F8766D","CV1","#8D71FC"
"672","p8","fv1_NS_p8c11r7_O21",6006,287749,30509,56388,2795,148369,149748,17,2723,"#66C2A5",0.106026432759106,639945678,0.000401789246046169,"CV","#F8766D","CV1","#8D71FC"
"673","p8","fv1_NS_p8c12r4_L19",6370,472471,30517,79344,4044,219478,168810,39,3534,"#66C2A5",0.0645902076529565,639945678,0.000690098433160036,"CV","#F8766D","CV1","#8D71FC"
"674","p8","fv1_NS_p8c12r6_D21",6877,446736,46178,80520,4385,197629,154954,39,1950,"#66C2A5",0.103367536979335,639945678,0.000625486454156277,"CV","#F8766D","CV1","#8D71FC"
"675","p8","fv1_NS_p8c12r7_P21",6025,396016,45318,69664,3621,175167,172857,38,2129,"#66C2A5",0.114434770312311,639945678,0.000547671403086203,"CV","#F8766D","CV1","#8D71FC"
"676","p8","fv1_NS_p8c1r1_M16",6341,914638,89932,151473,8734,435757,507092,57,7640,"#66C2A5",0.0983252390563261,639945678,0.00128685791242777,"CV","#F8766D","CV1","#8D71FC"
"677","p8","fv1_NS_p8c1r2_I17",6896,586469,45861,106077,6444,274475,231927,36,3652,"#66C2A5",0.0781985066559358,639945678,0.000843993420576949,"CV","#F8766D","CV1","#8D71FC"
"678","p8","fv1_NS_p8c1r3_E18",6563,423272,33712,80494,3456,248731,201996,39,4022,"#66C2A5",0.0796461849590807,639945678,0.000608332982548143,"CV","#F8766D","CV1","#8D71FC"
"679","p8","fv1_NS_p8c1r7_E21",6339,361540,20951,53968,4277,163909,101237,28,2755,"#66C2A5",0.0579493278752005,639945678,0.000531912689730962,"CV","#F8766D","CV1","#8D71FC"
"680","p8","fv1_NS_p8c1r8_A22",3772,186336,10906,39930,1745,102049,157106,15,6501,"#66C2A5",0.0585286793748927,639945678,0.000274050062430642,"CV","#F8766D","CV1","#8D71FC"
"681","p8","fv1_NS_p8c2r1_N16",6615,590405,50878,103694,4429,233678,268177,45,3231,"#66C2A5",0.0861747444550774,639945678,0.000842301148747282,"CV","#F8766D","CV1","#8D71FC"
"682","p8","fv1_NS_p8c2r2_J17",5777,327839,30910,57773,3981,224309,218117,25,3517,"#66C2A5",0.0942840845658997,639945678,0.000463750820711151,"CV","#F8766D","CV2","#F69BEB"
"683","p8","fv1_NS_p8c2r3_F18",6047,320098,24736,57130,3175,161923,137740,23,2463,"#66C2A5",0.0772763341226749,639945678,0.000461309779259511,"CV","#F8766D","CV1","#8D71FC"
"684","p8","fv1_NS_p8c2r4_B19",6830,348880,37366,64688,3438,153501,152580,21,1578,"#66C2A5",0.107102728731942,639945678,0.000486515508192897,"CV","#F8766D","CV1","#8D71FC"
"685","p8","fv1_NS_p8c2r6_J20",6652,491152,74522,97334,4678,144601,183386,26,2670,"#66C2A5",0.151728996318859,639945678,0.000650537638606008,"CV","#F8766D","CV1","#8D71FC"
"686","p8","fv1_NS_p8c2r7_F21",6133,399298,58611,78343,3686,198007,169750,24,2902,"#66C2A5",0.146785107864302,639945678,0.00053203424529813,"CV","#F8766D","CV1","#8D71FC"
"687","p8","fv1_NS_p8c3r1_O16",4149,231897,19213,47192,1192,223031,172756,14,6951,"#66C2A5",0.0828514383540969,639945678,0.000332222962852402,"CV","#F8766D","SVc","#77CFF4"
"688","p8","fv1_NS_p8c3r2_K17",6318,333194,22235,58971,2980,181714,149075,27,2374,"#66C2A5",0.0667328943498382,639945678,0.00048566001572381,"CV","#F8766D","CV1","#8D71FC"
"689","p8","fv1_NS_p8c3r5_O19",6002,305264,31558,52569,2117,178120,130529,23,2876,"#66C2A5",0.103379369987945,639945678,0.000427496084060786,"CV","#F8766D","Arterial","#F27A81"
"690","p8","fv1_NS_p8c3r7_G21",4568,277086,30252,55801,2306,65698,181164,13,4550,"#66C2A5",0.109179099629718,639945678,0.000385541189203309,"CV","#F8766D","CV1","#8D71FC"
"691","p8","fv1_NS_p8c4r1_P16",6347,934670,69299,153745,7257,443806,401624,70,6870,"#66C2A5",0.0741427455679545,639945678,0.00135027033726864,"CV","#F8766D","CV1","#8D71FC"
"692","p8","fv1_NS_p8c4r4_D19",6643,420816,43259,79279,3689,204494,165196,36,4086,"#66C2A5",0.102797897418349,639945678,0.000589591420642743,"CV","#F8766D","SVc","#77CFF4"
"693","p8","fv1_NS_p8c4r5_P19",7262,527378,67943,89644,4460,259023,194511,41,3191,"#66C2A5",0.128831691879449,639945678,0.000717333393942421,"CV","#F8766D","CV2","#F69BEB"
"694","p8","fv1_NS_p8c4r7_H21",5284,278284,25636,52863,2157,240908,180869,15,4228,"#66C2A5",0.0921217173822426,639945678,0.000394621798830874,"CV","#F8766D","CV1","#8D71FC"
"695","p8","fv1_NS_p8c5r1_A17",6380,863460,97212,153271,7738,381048,342405,59,7125,"#66C2A5",0.112584254047669,639945678,0.0011957374433863,"CV","#F8766D","CV1","#8D71FC"
"696","p8","fv1_NS_p8c5r2_M17",5481,340836,33406,65055,2485,228176,176962,25,3502,"#66C2A5",0.0980119470947905,639945678,0.000480141798743894,"CV","#F8766D","CV1","#8D71FC"
"697","p8","fv1_NS_p8c5r3_I18",6253,397010,47550,77540,2943,227706,191404,34,3490,"#66C2A5",0.119770282864411,639945678,0.000545736059659907,"CV","#F8766D","CV1","#8D71FC"
"698","p8","fv1_NS_p8c5r5_A20",4835,330217,35892,60379,2125,219366,167622,24,4846,"#66C2A5",0.108692163032188,639945678,0.000459681169763582,"CV","#F8766D","CV1","#8D71FC"
"699","p8","fv1_NS_p8c5r6_M20",5373,431149,53772,77414,3767,219465,205917,37,3968,"#66C2A5",0.124717904947014,639945678,0.000589300933048764,"CV","#F8766D","CV1","#8D71FC"
"700","p8","fv1_NS_p8c5r8_E22",5482,287793,19975,50434,3103,209735,161159,17,3473,"#66C2A5",0.0694075255478764,639945678,0.000418310755900375,"CV","#F8766D","CV1","#8D71FC"
"701","p8","fv1_NS_p8c6r2_N17",4559,222466,19440,46475,1023,326978,191082,31,5098,"#66C2A5",0.08738413959886,639945678,0.000317142277558635,"CV","#F8766D","CV2","#F69BEB"
"702","p8","fv1_NS_p8c6r3_J18",6431,439442,53453,80869,4007,209435,181162,27,3296,"#66C2A5",0.12163835045353,639945678,0.000602742008375068,"CV","#F8766D","CV1","#8D71FC"
"703","p8","fv1_NS_p8c6r4_F19",6205,402550,40097,73404,4016,229741,182394,29,3455,"#66C2A5",0.099607502173643,639945678,0.000566021780878168,"CV","#F8766D","CV1","#8D71FC"
"704","p8","fv1_NS_p8c6r5_B20",5994,378797,43111,73876,3459,210599,166620,24,3516,"#66C2A5",0.113810299447989,639945678,0.000524240709008805,"CV","#F8766D","CV1","#8D71FC"
"705","p8","fv1_NS_p8c6r6_N20",5927,485853,42369,91648,4720,231963,172925,31,5611,"#66C2A5",0.0872053892844132,639945678,0.000692470768661302,"CV","#F8766D","CV1","#8D71FC"
"706","p8","fv1_NS_p8c7r2_O17",6205,223984,17719,39238,2411,90809,53659,12,1999,"#66C2A5",0.079108329166369,639945678,0.000322202641206859,"CV","#F8766D","CV1","#8D71FC"
"707","p8","fv1_NS_p8c7r4_G19",6897,426486,43830,76499,3047,229565,167006,37,5900,"#66C2A5",0.102770079205414,639945678,0.000597547014040134,"CV","#F8766D","Arterial","#F27A81"
"708","p8","fv1_NS_p8c7r6_O20",5607,376510,34213,70698,4796,159382,121233,21,5035,"#66C2A5",0.0908687684258054,639945678,0.000534565746551086,"CV","#F8766D","CV1","#8D71FC"
"709","p8","fv1_NS_p8c7r7_K21",6437,399720,33324,78330,3529,210839,129085,25,3032,"#66C2A5",0.0833683578504953,639945678,0.000572182241471264,"CV","#F8766D","CV1","#8D71FC"
"710","p8","fv1_NS_p8c7r8_G22",4495,272530,22860,63226,3615,118803,147065,20,6265,"#66C2A5",0.0838806736873005,639945678,0.000389972596377186,"CV","#F8766D","CV1","#8D71FC"
"711","p8","fv1_NS_p8c8r2_P17",7244,643394,66374,124432,5837,314503,256567,53,2922,"#66C2A5",0.103162292467757,639945678,0.000900760554931268,"CV","#F8766D","CV1","#8D71FC"
"712","p8","fv1_NS_p8c8r5_D20",4394,162410,19471,35198,1034,134732,114714,10,2732,"#66C2A5",0.119887937934856,639945678,0.000223303521099671,"CV","#F8766D","SVc","#77CFF4"
"713","p8","fv1_NS_p8c8r7_L21",5571,386727,36925,73340,2764,235664,167359,35,5058,"#66C2A5",0.0954807913592793,639945678,0.000546277580513843,"CV","#F8766D","SVc","#77CFF4"
"714","p8","fv1_NS_p8c9r1_E17",3834,440384,33539,68089,2191,329828,274317,42,11343,"#66C2A5",0.0761585343700044,639945678,0.000635300825430396,"CV","#F8766D","Arterial","#F27A81"
"715","p8","fv1_NS_p8c9r2_A18",6107,573965,45314,101107,5044,227401,183613,39,5454,"#66C2A5",0.0789490648384483,639945678,0.000825340025669585,"CV","#F8766D","CV1","#8D71FC"
"716","p8","fv1_NS_p8c9r4_I19",5292,368559,43008,71323,3448,174892,190931,27,7015,"#66C2A5",0.116692307066169,639945678,0.000508418233789887,"CV","#F8766D","CV1","#8D71FC"
"717","p8","fv1_NS_p8c9r6_A21",6143,148336,20667,25368,1240,56703,53716,6,926,"#66C2A5",0.13932558515802,639945678,0.000199453224860702,"CV","#F8766D","CV1","#8D71FC"
"718","p8","fv1_NS_p8c9r7_M21",5544,336194,34635,66161,3323,215655,159529,21,4677,"#66C2A5",0.10302087485202,639945678,0.000470975066508839,"CV","#F8766D","CV1","#8D71FC"
"719","p8","fv1_NS_p8c9r8_I22",5945,389928,37103,68227,3415,190525,170470,29,3117,"#66C2A5",0.0951534642292936,639945678,0.000550997444519696,"CV","#F8766D","CV1","#8D71FC"
"720","p9","fv1_NS_p9c10r2_A24",6662,245354,19315,44543,2307,97585,57011,23,1356,"#3288BD",0.0787229880091623,639945678,0.000353079799505496,"CV","#F8766D","CV1","#8D71FC"
"721","p9","fv1_NS_p9c10r3_M24",6030,492976,35820,98333,5030,220189,138931,41,5389,"#3288BD",0.0726607380480997,639945678,0.000713810995662589,"CV","#F8766D","CV1","#8D71FC"
"722","p9","fv1_NS_p9c10r5_E06",5711,427262,49215,76415,4441,229350,166516,4,4249,"#3288BD",0.115186934480483,639945678,0.00059035050981493,"CV","#F8766D","CV1","#8D71FC"
"723","p9","fv1_NS_p9c10r6_A07",5858,1411378,143799,213556,11628,577424,402311,5,15904,"#3288BD",0.101885533145621,639945678,0.0019763524174764,"CV","#F8766D","CV1","#8D71FC"
"724","p9","fv1_NS_p9c10r8_H08",6086,1116484,116877,188523,10267,515775,397346,4,12019,"#3288BD",0.104683094428581,639945678,0.0015592688484829,"CV","#F8766D","CV1","#8D71FC"
"725","p9","fv1_NS_p9c11r1_F23",6884,282363,26549,52738,2922,116531,63907,25,1314,"#3288BD",0.0940243587155541,639945678,0.000399566183590605,"CV","#F8766D","CV1","#8D71FC"
"726","p9","fv1_NS_p9c11r3_N24",5831,300140,23024,57473,3437,131905,83566,25,3215,"#3288BD",0.076710868261478,639945678,0.000432825331576847,"CV","#F8766D","CV1","#8D71FC"
"727","p9","fv1_NS_p9c11r4_J05",6828,1292250,129982,224754,13935,531458,402002,6,9808,"#3288BD",0.100585799961308,639945678,0.00181251010295969,"CV","#F8766D","CV1","#8D71FC"
"728","p9","fv1_NS_p9c11r5_F06",6863,1206403,137475,209195,12337,551357,346267,12,8756,"#3288BD",0.113954458004498,639945678,0.00166717606303202,"CV","#F8766D","CV1","#8D71FC"
"729","p9","fv1_NS_p9c12r1_G23",6554,397248,37828,70282,4585,143743,96648,31,3206,"#3288BD",0.095225149025294,639945678,0.000561290186726682,"CV","#F8766D","CV1","#8D71FC"
"730","p9","fv1_NS_p9c12r2_C24",5105,353396,28081,68933,2234,213135,152573,34,5245,"#3288BD",0.0794604353190189,639945678,0.000508063104287748,"CV","#F8766D","Arterial","#F27A81"
"731","p9","fv1_NS_p9c12r3_O24",6729,558627,64513,107732,5316,253619,167960,24,3177,"#3288BD",0.115484930015914,639945678,0.000771441417760088,"CV","#F8766D","CV1","#8D71FC"
"732","p9","fv1_NS_p9c12r4_K05",5761,1145854,115563,200561,13491,502271,361575,6,16562,"#3288BD",0.100853162793864,639945678,0.00160704725091176,"CV","#F8766D","CV2","#F69BEB"
"733","p9","fv1_NS_p9c12r5_G06",5205,322806,38273,59207,2848,186854,147205,3,5711,"#3288BD",0.118563471558769,639945678,0.000444392421593665,"CV","#F8766D","SVc","#77CFF4"
"734","p9","fv1_NS_p9c12r6_C07",7266,1520954,205020,270852,15355,528402,391229,7,9298,"#3288BD",0.134796976108416,639945678,0.00205141602117476,"CV","#F8766D","CV1","#8D71FC"
"735","p9","fv1_NS_p9c12r7_O07",5556,621190,64480,109585,4341,373793,252028,5,10623,"#3288BD",0.103800769490816,639945678,0.000869075182661994,"CV","#F8766D","SVc","#77CFF4"
"736","p9","fv1_NS_p9c1r2_H23",5887,149994,22112,34500,1005,86376,78716,7,971,"#3288BD",0.147419230102537,639945678,0.0001997854564596,"CV","#F8766D","CV2","#F69BEB"
"737","p9","fv1_NS_p9c1r5_L05",6575,513704,63645,98857,4962,234725,202908,1,3220,"#3288BD",0.123894304891533,639945678,0.000702709258268319,"CV","#F8766D","CV1","#8D71FC"
"738","p9","fv1_NS_p9c1r6_H06",6095,558679,59280,103232,4852,249775,209509,2,5070,"#3288BD",0.106107442735453,639945678,0.000779690319842818,"CV","#F8766D","CV1","#8D71FC"
"739","p9","fv1_NS_p9c1r8_P07",6850,1051580,137918,184813,10601,359530,306515,10,6367,"#3288BD",0.131153121968847,639945678,0.00142536167404672,"CV","#F8766D","CV1","#8D71FC"
"740","p9","fv1_NS_p9c2r1_M22",5691,523493,42714,96652,4549,235180,221248,41,4488,"#3288BD",0.0815942142492832,639945678,0.000750661628693194,"CV","#F8766D","CV1","#8D71FC"
"741","p9","fv1_NS_p9c2r2_I23",6613,433611,43872,82706,3675,226379,159449,28,3290,"#3288BD",0.101178245016847,639945678,0.000608603376763606,"CV","#F8766D","CV1","#8D71FC"
"742","p9","fv1_NS_p9c2r4_A05",6834,903224,91529,166500,8597,490124,316397,3,7388,"#3288BD",0.101335881243191,639945678,0.00126657881441716,"CV","#F8766D","CV1","#8D71FC"
"743","p9","fv1_NS_p9c2r6_I06",6324,710932,68165,130456,6541,348589,259341,6,6128,"#3288BD",0.0958811813225456,639945678,0.00100328450817444,"CV","#F8766D","CV1","#8D71FC"
"744","p9","fv1_NS_p9c3r5_N05",5224,618571,63742,113533,4895,332842,294561,1,10320,"#3288BD",0.10304718455925,639945678,0.000866142720692409,"CV","#F8766D","CV2","#F69BEB"
"745","p9","fv1_NS_p9c3r6_J06",6246,1091741,123888,207813,11215,478694,372902,11,9369,"#3288BD",0.113477463977262,639945678,0.00150980087275632,"CV","#F8766D","CV1","#8D71FC"
"746","p9","fv1_NS_p9c3r7_F07",6549,1303282,161946,214672,11162,583416,411044,12,8669,"#3288BD",0.124260137100029,639945678,0.00177984003368481,"CV","#F8766D","CV1","#8D71FC"
"747","p9","fv1_NS_p9c4r2_K23",5367,317073,24382,54987,2849,263679,146711,19,4380,"#3288BD",0.0768971183292176,639945678,0.000457138881302388,"CV","#F8766D","CV1","#8D71FC"
"748","p9","fv1_NS_p9c4r4_C05",6446,1433547,160854,259829,12787,650528,422704,11,13002,"#3288BD",0.112206994259693,639945678,0.00198426632943904,"CV","#F8766D","CV1","#8D71FC"
"749","p9","fv1_NS_p9c4r6_K06",5259,1079274,58892,171986,8665,983322,432918,12,21869,"#3288BD",0.0545663103160087,639945678,0.00159174332759071,"CV","#F8766D","CV1","#8D71FC"
"750","p9","fv1_NS_p9c4r8_C08",6894,1491967,181673,272972,13554,624947,404539,14,11068,"#3288BD",0.121767438555947,639945678,0.00204271046686155,"CV","#F8766D","CV2","#F69BEB"
"751","p9","fv1_NS_p9c5r1_P22",6432,671516,83318,127717,6271,312665,305277,38,6536,"#3288BD",0.124074482216358,639945678,0.000918164551912515,"CV","#F8766D","CV1","#8D71FC"
"752","p9","fv1_NS_p9c5r2_L23",6535,411770,35901,74069,2912,202421,143025,30,3395,"#3288BD",0.0871870218811472,639945678,0.000586964371898646,"CV","#F8766D","CV2","#F69BEB"
"753","p9","fv1_NS_p9c5r3_H24",5057,350601,35153,74340,3054,212185,172502,17,6665,"#3288BD",0.100264973573949,639945678,0.000492654302086115,"CV","#F8766D","CV1","#8D71FC"
"754","p9","fv1_NS_p9c5r4_D05",7648,1286333,170152,261682,12256,415595,376458,4,5913,"#3288BD",0.132276789913654,639945678,0.00174066591856781,"CV","#F8766D","CV1","#8D71FC"
"755","p9","fv1_NS_p9c5r7_H07",6113,1239348,191937,233356,11580,532873,402044,7,11430,"#3288BD",0.154869334521055,639945678,0.00163352587213927,"CV","#F8766D","CV2","#F69BEB"
"756","p9","fv1_NS_p9c6r1_A23",5956,356059,49873,64214,3209,159841,164218,32,2628,"#3288BD",0.140069482866604,639945678,0.000478188212882147,"CV","#F8766D","CV2","#F69BEB"
"757","p9","fv1_NS_p9c6r2_M23",5703,453407,40873,85153,3195,195125,183673,35,4068,"#3288BD",0.0901463806249132,639945678,0.000644178589795263,"CV","#F8766D","Arterial","#F27A81"
"758","p9","fv1_NS_p9c6r3_I24",5675,501920,45730,92459,4079,270438,183279,36,5112,"#3288BD",0.0911101370736372,639945678,0.000712293027849031,"CV","#F8766D","CV1","#8D71FC"
"759","p9","fv1_NS_p9c6r5_A06",5963,751407,91564,132301,7053,339455,197331,12,6462,"#3288BD",0.121856730107651,639945678,0.00102987255664433,"CV","#F8766D","CV1","#8D71FC"
"760","p9","fv1_NS_p9c6r7_I07",5955,664803,94598,145767,6168,355932,347684,9,7509,"#3288BD",0.142294785071668,639945678,0.000890085837271015,"CV","#F8766D","CV1","#8D71FC"
"761","p9","fv1_NS_p9c7r1_B23",3922,368463,41868,62710,2421,240267,163244,30,5725,"#3288BD",0.113628776837837,639945678,0.000510049769406939,"CV","#F8766D","CV1","#8D71FC"
"762","p9","fv1_NS_p9c7r2_N23",5690,309954,25974,54432,3203,150455,98799,19,3692,"#3288BD",0.0837995315433903,639945678,0.00044353903075689,"CV","#F8766D","CV1","#8D71FC"
"763","p9","fv1_NS_p9c7r4_F05",5578,778750,73048,142758,7099,473832,316382,6,9950,"#3288BD",0.0938016051364366,639945678,0.00110139556145372,"CV","#F8766D","Arterial","#F27A81"
"764","p9","fv1_NS_p9c7r5_B06",7043,1030719,123245,195623,10001,541662,268184,10,6050,"#3288BD",0.119571871674045,639945678,0.00141575483735512,"CV","#F8766D","CV1","#8D71FC"
"765","p9","fv1_NS_p9c7r7_J07",6039,1494321,202878,263859,16792,771653,475548,14,17241,"#3288BD",0.135766010114293,639945678,0.00201329553938778,"CV","#F8766D","CV1","#8D71FC"
"766","p9","fv1_NS_p9c8r1_C23",6352,515710,61011,97917,5094,218172,162132,32,4280,"#3288BD",0.118304861259235,639945678,0.000709950622989508,"CV","#F8766D","CV1","#8D71FC"
"767","p9","fv1_NS_p9c8r3_K24",5398,218105,19844,40747,2200,101818,86673,24,3071,"#3288BD",0.0909837005112217,639945678,0.000309702070266815,"CV","#F8766D","CV1","#8D71FC"
"768","p9","fv1_NS_p9c8r6_O06",6865,706270,93310,136532,6630,287085,230055,5,3178,"#3288BD",0.132116612626899,639945678,0.000956770616707736,"CV","#F8766D","CV1","#8D71FC"
"769","p9","fv1_NS_p9c9r1_D23",5819,326575,27624,64186,3265,166047,102231,23,3365,"#3288BD",0.0845870014544898,639945678,0.00046690986130915,"CV","#F8766D","CV2","#F69BEB"
"770","p9","fv1_NS_p9c9r2_P23",6838,288715,31394,45552,3032,107551,90734,11,1830,"#3288BD",0.108736989764993,639945678,0.000401915716037204,"CV","#F8766D","CV1","#8D71FC"
"771","p9","fv1_NS_p9c9r3_L24",5126,162587,15099,39467,1408,107337,55608,19,1988,"#3288BD",0.0928672034049463,639945678,0.000230410307144435,"CV","#F8766D","CV1","#8D71FC"
"772","p9","fv1_NS_p9c9r4_H05",4904,363510,25227,70354,3111,282821,202606,1,7435,"#3288BD",0.0693983659321614,639945678,0.000528305822227626,"CV","#F8766D","CV1","#8D71FC"
"773","p9","fv1_NS_p9c9r7_L07",5375,876556,74171,137759,8253,407618,319652,9,13393,"#3288BD",0.0846163850341564,639945678,0.00125209174738972,"CV","#F8766D","CV2","#F69BEB"
